-1030837.4 54364.824 -26.502482 -1030252.5 54367.519 -26.425617 -1028898.4 54355.655 -26.502072 
-1030837.4 54364.824 -26.502482 -1030252.5 54367.519 -26.425617 -1028748.5 54357.983 -26.193644 
-1028748.5 54357.983 -26.193644 -1027339.3 54357.251 -23.999793 -1027251.5 54349.444 -25.701721 
-1027339.3 54357.251 -23.999793 -1027251.5 54349.444 -25.701721 -1026580.8 54353.303 -23.351088 
-1023801.8 54298.753 -24.951557 -1023592.2 54298.753 -25.3263 -1023445.5 54287.853 -22.471649 
-1023592.2 54298.753 -25.3263 -1023445.5 54287.853 -22.471649 -1023279.2 54294.314 -24.878258 
-1022208.4 54277.098 -22.107803 -1021959.8 54280.586 -23.983101 -1021053.8 54267.773 -22.037516 
-1022208.4 54277.098 -22.107803 -1020831 54255.958 -17.418354 -1018738.6 54248.448 -21.646344 
-1020485.8 54253.479 -17.55158 -1017846.5 54225.159 -13.379251 -1017819 54234.106 -18.44848 
-1018738.6 54248.448 -21.646344 -1001653 54122.41 -24.76576 -1001436.8 54110.757 -21.457231 
-1016486 54245.923 -25.951452 -1015877.5 54239.772 -25.735078 -1015162.8 54227.472 -24.197468 
-1016486 54245.923 -25.951452 -1015877.5 54239.772 -25.735078 -1015162.8 54227.472 -24.197468 
-1012355.2 54210.601 -25.502753 -1011055.9 54207.694 -26.470138 -1010384.2 54198.859 -26.132433 
-1010185.7 54187.212 -23.961665 -1009440.8 54190.159 -25.96356 -1009222.4 54178.461 -23.617095 
-1009440.8 54190.159 -25.96356 -1008603.3 54184.273 -26.071352 -1008508.9 54175.43 -24.398988 
-1008603.3 54184.273 -26.071352 -1008508.9 54175.43 -24.398988 -1004792.1 54149.184 -25.205008 
-1005978.4 54155.068 -24.319463 -1004380.8 54146.207 -25.267629 -1003753 54131.535 -22.394309 
-1002063.5 54125.475 -24.716374 -1001436.8 54110.757 -21.457231 -1000956.8 54110.757 -22.910565 
-1000956.8 54110.757 -22.910565 -998724.22 54095.402 -23.702586 -998539.68 54101.439 -25.591954 
-1000737.4 54110.757 -23.50013 -999650.6 54098.892 -22.368322 -998754.94 54101.439 -25.245515 
-963795.33 48665.592 -20.923939 -961973.95 48660.192 -16.470765 -959615.07 48631.436 -20.725549 
-963795.33 48665.592 -20.923939 -951804.67 48571.022 -18.833799 -951578.34 48559.508 -22.580275 
-963795.33 48665.592 -20.923939 -951804.67 48571.022 -18.833799 -951578.34 48559.508 -22.580275 
-961973.95 48660.192 -16.470765 -961668.87 48657.919 -16.335674 -959615.07 48631.436 -20.725549 
-961973.95 48660.192 -16.470765 -961371.59 48659.742 -13.969045 -960992.76 48651.662 -16.676566 
-961371.59 48659.742 -13.969045 -960323.67 48641.034 -19.1459 -960306.2 48648.207 -15.484338 
-959615.07 48631.436 -20.725549 -956850.51 48616.02 -17.3327 -951804.67 48571.022 -18.833799 
-956850.51 48616.02 -17.3327 -956148.87 48619.732 -12.011384 -955394.7 48608.554 -14.88199 
-956850.51 48616.02 -17.3327 -954621.1 48602.482 -14.686923 -951804.67 48571.022 -18.833799 
-956850.51 48616.02 -17.3327 -954621.1 48602.482 -14.686923 -951804.67 48571.022 -18.833799 
-956148.87 48619.732 -12.011384 -955986.74 48623.365 -8.8883304 -955394.7 48608.554 -14.88199 
-947999.16 52748.872 -26.331068 -947426.72 52737.634 -26.117053 -946114.53 52726.397 -26.051368 
-947629.05 52748.872 -26.167901 -947426.72 52737.634 -26.117053 -947262.01 52745.297 -26.214924 
-946662.44 52733.064 -26.240395 -944342.38 52718.93 -26.341785 -943195.8 52703.927 -26.150076 
-945073.07 52711.221 -24.937049 -944413.08 52711.144 -25.868929 -943639.56 52703.927 -25.730648 
-943639.56 52703.927 -25.730648 -942957.25 52700.285 -25.976832 -942145.72 52700.285 -26.351236 
-943249.34 52715.161 -26.016655 -943195.8 52703.927 -26.150076 -942982.72 52711.221 -26.184566 
-942828.72 52703.927 -26.323405 -942493.77 52706.699 -26.226656 -942145.72 52700.285 -26.351236 
-942828.72 52703.927 -26.323405 -941944.55 52689.057 -25.53725 -924959.42 52550.731 -25.308639 
-941944.55 52689.057 -25.53725 -941625.12 52681.738 -24.533366 -941261.64 52685.398 -25.821715 
-934575.97 52628.594 -25.350305 -931663.24 52609.543 -26.015074 -931465.53 52598.403 -24.169309 
-933698.21 47720.739 -22.032783 -933628.54 47726.235 -19.720721 -933532.2 47715.244 -23.253379 
-933698.21 47720.739 -22.032783 -933462.51 47720.739 -21.346084 -932554.29 47704.256 -23.918377 
-933366.22 47709.75 -24.180862 -932720.23 47709.75 -22.896499 -932554.29 47704.256 -23.918377 
-933366.22 47709.75 -24.180862 -932720.23 47709.75 -22.896499 -932554.29 47704.256 -23.918377 
-932738.11 52597.775 -20.231824 -932683.38 52606.289 -23.60336 -932461.78 52606.289 -24.126322 
-932720.23 47709.75 -22.896499 -928318.28 47662.976 -24.845078 -925938.78 47647.706 -24.144328 
-932720.23 47709.75 -22.896499 -926176.39 47647.706 -24.49175 -925938.78 47647.706 -24.144328 
-932554.29 47704.256 -23.918377 -930698.62 47682.385 -24.900032 -928318.28 47662.976 -24.845078 
-931465.53 52598.403 -24.169309 -930896.11 52587.263 -22.024149 -930823.55 52591.742 -23.744717 
-930997.5 47689.417 -24.271978 -930820.49 47679.074 -25.143784 -930698.62 47682.385 -24.900032 
-930698.62 47682.385 -24.900032 -930527.44 47675.667 -25.150053 -930391.3 47679.914 -24.889825 
-930391.3 47679.914 -24.889825 -929993.72 47668.542 -25.077568 -929451.05 47670.496 -25.019561 
-929760.71 52597.532 -26.28141 -929573.97 52604.603 -26.041254 -929237.66 52597.532 -26.329238 
-929760.71 52597.532 -26.28141 -928585.82 52593.733 -26.270388 -927951.3 52581.804 -26.214632 
-928585.82 52593.733 -26.270388 -927650.23 52581.804 -26.33057 -927483.56 52575.84 -26.019469 
-927483.56 52575.84 -26.019469 -927260.53 52575.84 -26.186422 -927093.88 52569.877 -25.642519 
-926927.26 52563.915 -24.723935 -924959.42 52550.731 -25.308639 -923090.12 52532.137 -24.534107 
-926176.39 47647.706 -24.49175 -925938.78 47647.706 -24.144328 -923230.69 47619.082 -24.962196 
-926176.39 47647.706 -24.49175 -923450.74 47630.397 -23.347751 -923230.69 47619.082 -24.962196 
-923855.39 52535.479 -23.751404 -923243.87 52523.459 -21.241509 -923090.12 52532.137 -24.534107 
-922604.99 51707.428 26.128523 -921890.19 51692.869 25.706115 -917495.57 51661.888 26.107693 
-921674.23 51692.869 25.901904 -921028.96 51678.512 24.294941 -920812.87 51678.512 24.717669 
-918866.18 51676.329 26.144901 -917495.57 51661.888 26.107693 -905715.03 51572.192 26.007285 
-913653 51637.682 25.943447 -912597.25 51630.73 25.775501 -912180.36 51634.136 24.572886 
-911320.4 51619.551 25.860872 -910014.9 51601.354 26.120739 -902623.29 51542.643 26.150599 
-905389.08 51560.475 25.919988 -873695.41 51298.392 25.548151 -873336.62 51304.396 26.141057 
-902623.29 51542.643 26.150599 -901897.91 51527.459 25.31868 -901480.36 51530.933 26.084004 
-901480.36 51530.933 26.084004 -900719.61 51515.848 24.938983 -874476.11 51301.713 25.015846 
-900719.61 51515.848 24.938983 -899659.41 51498.236 22.407387 -899053.39 51498.236 23.968623 
-899053.39 51498.236 23.968623 -898341.48 51482.228 20.334953 -888161.6 51409.608 24.057867 
-896882.89 51483.301 24.669503 -888161.6 51409.608 24.057867 -887681.92 51416.138 25.93644 
-886347.48 51407.489 26.088174 -884845.76 51403.133 25.891738 -884659.43 51392.332 26.007868 
-885513.83 51407.489 25.987272 -884659.43 51392.332 26.007868 -883991.47 51387.959 26.074752 
-883991.47 51387.959 26.074752 -883753.82 51381.402 25.645225 -883748.53 51388.836 26.148436 
-883137.54 51372.777 25.050576 -882019.12 51353.801 22.30188 -881739.07 51361.276 25.038415 
-880152.67 51356.754 26.084022 -879981.54 51361.276 26.051406 -877687.43 51343.061 26.015096 
-879484.6 51352.211 26.120569 -878454.24 51351.317 25.843235 -877687.43 51343.061 26.015096 
-875601.17 51312.37 25.2866 -875343.67 51318.454 26.12414 -873695.41 51298.392 25.548151 
-874890.17 49876.481 23.883205 -874429.21 49867.23 22.225385 -874260.89 49873.358 24.388825 
-874476.11 51301.713 25.015846 -874172.18 51288.841 22.038627 -874027.44 51297.06 24.811895 
-874429.21 49867.23 22.225385 -874260.89 49873.358 24.388825 -872932.24 49864.205 24.773965 
-873336.62 51304.396 26.141057 -872293.65 51303.722 25.47201 -871638.19 51290.148 26.144525 
-873336.62 51304.396 26.141057 -871638.19 51290.148 26.144525 -870202.69 51270.856 25.695363 
-873168.05 49861.157 23.596709 -872932.24 49864.205 24.773965 -871669.29 49858.088 25.441498 
-872932.24 49864.205 24.773965 -865753.36 49798.198 23.154883 -816391.33 49399.884 25.594383 
-871638.19 51290.148 26.144525 -870875.19 51283.172 26.145612 -870202.69 51270.856 25.695363 
-871480.97 49847.342 23.640303 -870532.83 49831.09 20.760583 -867638.53 49812.589 22.767976 
-870875.19 51283.172 26.145612 -870693.97 51272.523 25.346491 -870680.39 51283.172 26.130317 
-870875.19 51283.172 26.145612 -870680.39 51283.172 26.130317 -870202.69 51270.856 25.695363 
-870532.83 49831.09 20.760583 -869842.16 49819.681 18.214164 -868926.11 49818.787 21.165239 
-865480.49 49806.344 25.386018 -864964.32 49806.344 25.747339 -864236.78 49792.22 24.78732 
-863768.27 49775.205 20.837854 -863340.72 49780.876 23.908143 -859355.06 49745.89 23.38173 
-863340.72 49780.876 23.908143 -863028.48 49769.534 21.0246 -859355.06 49745.89 23.38173 
-863028.48 49769.534 21.0246 -859355.06 49745.89 23.38173 -859061.55 49745.89 24.038924 
-859355.06 49745.89 23.38173 -859061.55 49745.89 24.038924 -858647.29 49731.873 20.49199 
-859061.55 49745.89 24.038924 -858746.87 49741.638 23.607197 -858647.29 49731.873 20.49199 
-857934.34 49756.436 25.485686 -857119.22 49742.172 25.780004 -856014.53 49731.947 25.739167 
-856014.53 49731.947 25.739167 -851930.09 49700.268 25.800647 -851822.98 49688.747 24.701642 
-854964.28 49724.846 25.793104 -854745.72 49724.846 25.796906 -854539.55 49714.036 25.176356 
-852243.82 49699.797 25.692119 -851822.98 49688.747 24.701642 -850500.5 49677.63 24.67596 
-850654.76 49683.288 25.383977 -850538.91 49687.048 25.763188 -850500.5 49677.63 24.67596 
-850355.46 49682.5 25.566736 -849820.03 49674.451 25.11812 -843408.68 49615.048 23.839075 
-849820.03 49674.451 25.11812 -849702.48 49664.416 22.988264 -846802.2 49648.799 25.026219 
-849702.48 49664.416 22.988264 -847244.26 49643.144 22.722207 -846802.2 49648.799 25.026219 
-847244.26 49643.144 22.722207 -847036.39 49642.057 22.927129 -846802.2 49648.799 25.026219 
-843408.68 49615.048 23.839075 -840676.42 49601.559 25.522098 -824915.93 49459.778 23.51174 
-842594.56 49600.597 21.347523 -841980.6 49585.012 16.547787 -841485.22 49589.273 20.509905 
-841485.22 49589.273 20.509905 -841137.86 49596.639 23.964186 -840799.21 49592.659 23.658104 
-840501.95 49592.659 24.282703 -839051.92 49574.151 22.446062 -838727.53 49575.344 23.638749 
-839908.92 49592.978 25.258948 -839634.02 49586.636 24.548172 -839342.27 49585.136 24.736498 
-839634.02 49586.636 24.548172 -839274.51 49574.151 21.793349 -839051.92 49574.151 22.446062 
-839342.27 49585.136 24.736498 -839274.51 49574.151 21.793349 -839051.92 49574.151 22.446062 
-839051.92 49574.151 22.446062 -838727.53 49575.344 23.638749 -838707.57 49580.979 24.94447 
-838353.03 49560.067 19.139148 -838199.87 49564.055 21.361954 -838117.9 49552.768 16.501945 
-838199.87 49564.055 21.361954 -838117.9 49552.768 16.501945 -838047.48 49558.411 19.541637 
-838117.9 49552.768 16.501945 -837602.93 49553.755 19.108942 -837424.9 49545.108 15.487762 
-836507.18 49557.876 23.909978 -835545.87 49559.232 25.558995 -833323.88 49537.062 25.097589 
-836238.66 49560.067 24.881308 -836036.75 49560.646 25.245482 -835873.91 49551.71 23.673848 
-834485.51 49542.306 24.222839 -834361.09 49551.71 25.727859 -834261.51 49542.306 24.632706 
-833524.97 49541.352 25.451411 -833323.88 49537.062 25.097589 -832871.54 49538.22 25.662216 
-831062.02 49503.482 20.928525 -825964.57 49468.684 23.555993 -823449.35 49439.322 20.659964 
-824915.93 49459.778 23.51174 -823449.35 49439.322 20.659964 -821224.42 49422.23 21.250432 
-824915.93 49459.778 23.51174 -821224.42 49422.23 21.250432 -817877.15 49404.614 24.414984 
-820292.43 49433.655 25.683848 -819612.86 49419.633 24.528354 -819534.38 49428.652 25.752543 
-820292.43 49433.655 25.683848 -819534.38 49428.652 25.752543 -817877.15 49404.614 24.414984 
-820292.43 49433.655 25.683848 -817877.15 49404.614 24.414984 -816391.33 49399.884 25.594383 
-791511.37 39379.697 -10.628365 -790547.61 39362.874 -15.132432 -782350.93 39290.753 -13.739885 
-791511.37 39379.697 -10.628365 -782350.93 39290.753 -13.739885 -781973.1 39290.753 -11.79402 
-782350.93 39290.753 -13.739885 -781973.1 39290.753 -11.79402 -779123.9 39268.807 -9.3474141 
-781973.1 39290.753 -11.79402 -781421.14 39292.488 -7.6444321 -780909.79 39278.353 -13.324757 
-781973.1 39290.753 -11.79402 -781421.14 39292.488 -7.6444321 -766409.05 39149.612 -11.115143 
-781421.14 39292.488 -7.6444321 -780909.79 39278.353 -13.324757 -780642.41 39277.629 -12.358235 
-780909.79 39278.353 -13.324757 -780642.41 39277.629 -12.358235 -780624.45 39271.549 -15.543661 
-780132.42 39282.295 -6.6325719 -779749.63 39286.786 -1.322325 -779332.28 39279.261 -3.8185565 
-779711.73 39279.261 -6.1073127 -779332.28 39279.261 -3.8185565 -779123.9 39268.807 -9.3474141 
-778983.39 39268.807 -8.5466143 -777949.25 39268.736 -2.406887 -774418.44 39235.462 -3.0864786 
-778983.39 39268.807 -8.5466143 -765129.92 39137.869 -11.13148 -757052.3 39069.952 -7.3399171 
-777857.77 39264.188 -4.8856629 -777560.19 39267.757 -0.66925486 -777377.13 39263.094 -2.6865998 
-775103.63 39245.854 -0.30323729 -774992.49 39237.482 -5.2325285 -774418.44 39235.462 -3.0864786 
-774418.44 39235.462 -3.0864786 -772909.73 39214.89 -7.5390947 -772901.23 39224.122 -1.3831857 
-773327.7 39228.739 -0.89866176 -772524.4 39219.506 -2.1722961 -772385.11 39214.89 -4.4081087 
-772524.4 39219.506 -2.1722961 -770511.65 39192.851 -7.6056028 -770458.55 39197.464 -4.2781482 
-771847.44 39201.888 -9.6023633 -770210.47 39180.085 -13.584921 -766132.46 39140.401 -14.839617 
-770020.38 39180.085 -12.615314 -769933.25 39169.592 -17.538683 -769594.22 39169.592 -16.098021 
-768849.4 39176.495 -8.3326074 -768675.94 39182.164 -3.6040502 -768514.54 39176.495 -6.3690469 
-768675.94 39182.164 -3.6040502 -767577.68 39177.463 -0.0036156391 -767491 39168.041 -5.7720693 
-767298.18 39168.041 -4.6095676 -767214.2 39158.826 -10.008071 -766975.07 39163.275 -5.8003456 
-766557.19 39145.91 -13.982985 -766409.05 39149.612 -11.115143 -766270.74 39145.006 -13.039268 
-766270.74 39145.006 -13.039268 -766233.41 39135.796 -17.504318 -766132.46 39140.401 -14.839617 
-765129.92 39137.869 -11.13148 -764687.51 39127.548 -14.640107 -763331.89 39121.208 -11.243006 
-764687.51 39127.548 -14.640107 -763600.68 39126.701 -9.4117679 -763331.89 39121.208 -11.243006 
-763723.14 39121.208 -13.295445 -763600.68 39126.701 -9.4117679 -763331.89 39121.208 -11.243006 
-761726.25 39120.866 -2.027766 -760311.33 39110.073 -0.55945258 -759228.59 39091.681 -6.1996491 
-761632.86 39114.537 -5.668803 -761487.35 39110.175 -7.6269022 -761277.71 39115.072 -3.1567797 
-760311.33 39110.073 -0.55945258 -759365.77 39096.278 -4.000913 -759228.59 39091.681 -6.1996491 
-760036.82 39100.876 -5.0309435 -759979.28 39105.474 -1.6082327 -759228.59 39091.681 -6.1996491 
-759228.59 39091.681 -6.1996491 -759098.56 39082.487 -11.190473 -758954.29 39082.487 -10.399944 
-758954.29 39082.487 -10.399944 -758824.35 39073.296 -14.901768 -758582.69 39079.821 -9.9498987 
-758192.56 39079.821 -7.7177388 -758154.75 39070.668 -13.010022 -744488.32 38947.247 -11.794134 
-756111.95 39053.259 -12.253979 -752579.4 39017.612 -14.03836 -751577.75 39014.66 -10.470846 
-754222.2 39050.23 -3.2375729 -753874.59 39049.733 -1.4292927 -753269.49 39035.964 -6.8686941 
-753798.48 39040.553 -7.0411605 -753366.4 39029.952 -11.148674 -753269.49 39035.964 -6.8686941 
-752579.4 39017.612 -14.03836 -752550.86 39008.44 -18.298073 -752443.3 39013.026 -15.760417 
-752443.3 39013.026 -15.760417 -751577.75 39014.66 -10.470846 -748873.76 38989.156 -10.864701 
-749906.54 38999.184 -10.543881 -749684.61 39004.35 -6.0157706 -748727.47 38989.156 -10.05543 
-749114.99 38999.184 -5.9710678 -748964.45 38998.965 -5.2086089 -748873.76 38989.156 -10.864701 
-748727.47 38989.156 -10.05543 -748250.4 38983.288 -10.946746 -748002.01 38983.288 -9.5660955 
-748727.47 38989.156 -10.05543 -748002.01 38983.288 -9.5660955 -747753.62 38983.288 -8.1431573 
-747753.62 38983.288 -8.1431573 -747452.95 38976.545 -10.595088 -747308.62 38982.898 -5.7635501 
-747753.62 38983.288 -8.1431573 -747308.62 38982.898 -5.7635501 -746789.39 38978.658 -5.4135217 
-746789.39 38978.658 -5.4135217 -746461.98 38983.288 -0.31175967 -745498.97 38970.2 -3.1554909 
-746789.39 38978.658 -5.4135217 -745498.97 38970.2 -3.1554909 -745403.17 38960.643 -8.790259 
-745403.17 38960.643 -8.790259 -745364.02 38965.621 -5.366838 -745268.21 38956.065 -10.827177 
-745268.21 38956.065 -10.827177 -745229.09 38961.043 -7.5272449 -745133.28 38951.488 -12.761794 
-745229.09 38961.043 -7.5272449 -745133.28 38951.488 -12.761794 -744906.34 38957.771 -7.7205604 
-744906.34 38957.771 -7.7205604 -744707.58 38957.771 -6.547696 -744488.32 38947.247 -11.794134 
-744353.51 38942.671 -13.671414 -744218.72 38938.096 -15.419697 -741085.31 38918.535 -10.248346 
-744353.51 38942.671 -13.671414 -744218.72 38938.096 -15.419697 -740548.45 38900.252 -17.348785 
-744353.51 38942.671 -13.671414 -740748.03 38900.252 -18.144517 -740682.63 38904.822 -15.780251 
-743043.24 38951.569 -0.49521454 -742703.56 38940.888 -5.5350898 -741887.43 38932.253 -6.2674004 
-742703.56 38940.888 -5.5350898 -741822.15 38936.827 -2.8508973 -741753.1 38927.68 -8.3999138 
-741753.1 38927.68 -8.3999138 -741687.81 38932.253 -5.0665174 -741618.8 38923.108 -10.453007 
-741553.49 38927.68 -7.2340666 -741484.52 38918.535 -12.407388 -741411.25 38924.484 -8.4307172 
-741484.52 38918.535 -12.407388 -741085.31 38918.535 -10.248346 -740816.84 38909.393 -14.063057 
-741168.27 43065.939 -22.017796 -740918.55 43072.632 -23.88719 -734799.32 43012.084 -22.726692 
-741168.27 43065.939 -22.017796 -703427.68 42729.325 -21.834593 -697662.6 42687.186 -23.860084 
-740682.63 38904.822 -15.780251 -740613.86 38895.683 -19.454028 -740548.45 38900.252 -17.348785 
-738958.55 43039.886 -19.818422 -738774.53 43037.334 -19.451537 -738632.38 43044.795 -22.392805 
-738130.41 43044.399 -23.322994 -737928.06 43033.237 -20.750002 -737648.63 43034.126 -21.847506 
-737648.63 43034.126 -21.847506 -737289.35 43024.271 -19.500104 -736116.09 43013.547 -19.375477 
-736623.74 43017.734 -19.243573 -736282.49 43020.825 -21.486911 -736116.09 43013.547 -19.375477 
-734799.32 43012.084 -22.726692 -732632.99 42999.419 -23.929132 -725127.88 42932.407 -23.892106 
